"","division","ed","pd","pland","shape_mn","x","y","ID","track","tag","ts","step","angle","angle_deg","state","class"
"9012",0.712682531097891,1899.22480620155,2583.97932816538,56.9767441860465,1.60944396227391,508726.5,2771215.5,"10486_12",12,10486,2023-04-24 19:57:37,1.25675621256691,0.319245389683288,18.2914134578617,"2","2"
"9013",0.618983234180638,2054.26356589147,2583.97932816537,65.1162790697674,1.74491506275348,508726.5,2771212.5,"10486_12",12,10486,2023-04-24 19:58:17,1.41085679868471,0.100433469394702,5.75441391817272,"1","2"
"9014",0.575446187128177,2015.50387596899,2583.97932816537,67.4418604651163,1.73300567449582,508723.5,2771212.5,"10486_12",12,10486,2023-04-24 19:58:57,1.291533662878,-0.158237467794422,-9.06633906545765,"1","2"
"9015",0.575446187128177,2015.50387596899,2583.97932816537,67.4418604651163,1.73300567449582,508723.5,2771212.5,"10486_12",12,10486,2023-04-24 19:59:37,1.50467814986017,0.0684098097946153,3.91959337852418,"1","2"
"9016",0.575446187128177,2015.50387596899,2583.97932816537,67.4418604651163,1.73300567449582,508723.5,2771212.5,"10486_12",12,10486,2023-04-24 20:00:17,1.73932410635477,0.0611208575929933,3.50196718029865,"1","2"
"9017",0.496890210924824,2093.02325581395,1291.98966408269,70.9302325581395,2.49671915869147,508720.5,2771209.5,"10486_12",12,10486,2023-04-24 20:00:57,2.32677684511454,0.267047943733553,15.3007201035797,"1","2"
"9018",0.496890210924824,2093.02325581395,1291.98966408269,70.9302325581395,2.49671915869147,508720.5,2771209.5,"10486_12",12,10486,2023-04-24 20:01:37,2.54036604652608,0.0982942409605236,5.63184515747995,"1","2"
"9019",0.480259599783667,1899.22480620155,1291.98966408269,72.093023255814,2.34950234950352,508717.5,2771206.5,"10486_12",12,10486,2023-04-24 20:02:17,2.56548409100228,0.0147627600073017,0.845843842382908,"1","2"
"9020",0.545159545700379,1899.22480620155,1291.98966408269,67.4418604651163,2.23220935861528,508717.5,2771203.5,"10486_12",12,10486,2023-04-24 20:02:57,3.38412846822057,0.162025757142446,9.28339205667381,"1","2"
"9021",0.545159545700379,1821.70542635659,1291.98966408269,67.4418604651163,2.23220935861528,508717.5,2771200.5,"10486_12",12,10486,2023-04-24 20:03:37,3.96179650548371,0.0850819652595387,4.87483752205026,"1","2"
"9022",0.605732828555976,2093.02325581395,1291.98966408269,62.7906976744186,2.44948974278318,508714.5,2771197.5,"10486_12",12,10486,2023-04-24 20:04:17,3.61430795642257,-0.0220166640364354,-1.26146192824521,"1","1"
"9023",0.761357490535425,2131.78294573643,2583.97932816537,50,1.77300263718726,508714.5,2771191.5,"10486_12",12,10486,2023-04-24 20:04:57,3.49430635275852,-0.0455996170133894,-2.61266560228016,"1","1"
"9024",0.814629529475392,2286.82170542636,3875.96899224806,45.3488372093023,1.57086109684613,508714.5,2771188.5,"10486_12",12,10486,2023-04-24 20:05:37,2.15785427917936,-0.244231224078974,-13.9934183650391,"1","1"
"9025",0.814629529475392,2286.82170542636,3875.96899224806,45.3488372093023,1.57086109684613,508714.5,2771188.5,"10486_12",12,10486,2023-04-24 20:06:17,1.93122527870066,-0.128790796403942,-7.37916907407455,"1","1"
"9026",0.95565170362358,1937.98449612403,9043.92764857881,37.2093023255814,1.16193368961602,508711.5,2771185.5,"10486_12",12,10486,2023-04-24 20:06:57,1.66955795431498,-0.0960485353335487,-5.5031757030255,"1","1"
"9027",0.95565170362358,1937.98449612403,9043.92764857881,37.2093023255814,1.16193368961602,508711.5,2771185.5,"10486_12",12,10486,2023-04-24 20:07:37,1.74632495202135,0.0556068314699512,3.18603675532345,"1","1"
"9028",0.931855056787453,2054.26356589147,9043.92764857882,37.2093023255814,1.2119289233906,508708.5,2771182.5,"10486_12",12,10486,2023-04-24 20:08:17,2.18924654216801,0.218506958611115,12.5195265226567,"1","1"
"9029",0.931855056787453,2054.26356589147,9043.92764857882,37.2093023255814,1.2119289233906,508708.5,2771182.5,"10486_12",12,10486,2023-04-24 20:08:57,1.5764130262566,-0.167041945929276,-9.57079850340002,"1","1"
"9030",0.936722552731206,2093.02325581395,7751.93798449613,39.5348837209302,1.29889210647422,508708.5,2771179.5,"10486_12",12,10486,2023-04-24 20:09:37,1.27492104220316,-0.134450024851041,-7.70341897939368,"2","1"
"9031",0.936722552731206,2093.02325581395,7751.93798449613,39.5348837209302,1.29889210647422,508708.5,2771179.5,"10486_12",12,10486,2023-04-24 20:10:17,0.636537911626426,-0.288688375736014,-16.5406255241605,"2","1"
